symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BLK,2022-05-10 00:00:00+00:00,610.23,625.27,595.83,615.5,1179798,573.1621259583,587.2885346475,559.6368410431,578.1120045349,1179798,0.0,1.0
BLK,2022-05-11 00:00:00+00:00,600.35,621.39,599.6355,604.76,1170655,563.882277697,583.6442217676,563.2111793587,568.0243962023,1170655,0.0,1.0
BLK,2022-05-12 00:00:00+00:00,600.4,604.84,586.055,593.0,1117609,563.9292404919,568.0995366741,550.455614651,556.9787468549,1117609,0.0,1.0
BLK,2022-05-13 00:00:00+00:00,615.33,623.4,603.09,606.67,1684498,577.9523310324,585.5321261203,566.4558388545,569.8183749654,1684498,0.0,1.0
BLK,2022-05-16 00:00:00+00:00,598.6,605.16,583.05,600.0,2287305,562.2385798775,568.4000985611,547.6331506809,563.5535381331,2287305,0.0,1.0
BLK,2022-05-17 00:00:00+00:00,611.72,625.365,598.35,615.71,1564526,574.5616172447,587.3777639577,562.0037659033,578.3092482732,1564526,0.0,1.0
BLK,2022-05-18 00:00:00+00:00,591.86,606.4,587.41,604.89,967339,555.9079951324,569.5647758732,551.7283063913,568.1464994689,967339,0.0,1.0
BLK,2022-05-19 00:00:00+00:00,593.08,599.37,582.58,585.5,1301119,557.0538873267,562.9618069181,547.1917004093,549.9343276282,1301119,0.0,1.0
BLK,2022-05-20 00:00:00+00:00,600.44,607.18,587.15,596.85,1200898,563.9668107278,570.2973954728,551.4840998581,560.5948820579,1200898,0.0,1.0
BLK,2022-05-23 00:00:00+00:00,611.51,615.37,599.84,609.73,918595,574.3643735063,577.9899012683,563.4032571896,572.6924980098,918595,0.0,1.0
BLK,2022-05-24 00:00:00+00:00,618.35,622.22,594.53,608.24,1133681,580.788883841,584.423804162,558.4158083771,571.2930067235,1133681,0.0,1.0
BLK,2022-05-25 00:00:00+00:00,626.6,633.56,615.0,615.0,959283,588.5377449904,595.0749660327,577.6423765864,577.6423765864,959283,0.0,1.0
BLK,2022-05-26 00:00:00+00:00,652.44,652.94,631.21,631.32,1651210,612.808117366,613.2777453144,592.867714675,592.9710328237,1651210,0.0,1.0
BLK,2022-05-27 00:00:00+00:00,666.53,672.715,656.14,656.85,980935,626.0422329531,631.8515306754,616.2833641844,616.9502358712,980935,0.0,1.0
BLK,2022-05-31 00:00:00+00:00,669.08,672.19,654.39,659.67,2519011,628.4373354902,631.3584213295,614.6396663649,619.5989375005,2519011,0.0,1.0
BLK,2022-06-01 00:00:00+00:00,660.51,676.5,658.84,672.68,919995,620.3879124538,635.4066142451,618.819355106,631.818656719,919995,0.0,1.0
BLK,2022-06-02 00:00:00+00:00,686.49,689.2,661.51,662.41,955468,644.789780655,647.3351641356,621.3271683507,622.1724986579,955468,0.0,1.0
BLK,2022-06-03 00:00:00+00:00,671.74,677.42,667.88,673.54,788588,635.5193249527,640.8930555118,631.8674587629,637.2222677355,788588,4.88,1.0
BLK,2022-06-06 00:00:00+00:00,675.34,687.95,674.11,680.59,605282,638.9252105183,650.8552707911,637.7615329501,643.8921269681,605282,0.0,1.0
BLK,2022-06-07 00:00:00+00:00,679.61,680.07,666.85,667.07,545102,642.9649692308,643.4001657198,630.8929970595,631.1011345107,545102,0.0,1.0
BLK,2022-06-08 00:00:00+00:00,662.41,677.42,662.275,674.14,481869,626.6924048619,640.8930555118,626.5646841532,637.7899153298,481869,0.0,1.0
BLK,2022-06-09 00:00:00+00:00,659.85,670.265,659.46,660.77,969181,624.270441793,634.1238579501,623.9014708568,625.1408347709,969181,0.0,1.0
BLK,2022-06-10 00:00:00+00:00,617.67,648.6,617.67,642.68,1149849,584.3648159162,613.6270494006,584.3648159162,608.0262598038,1149849,0.0,1.0
BLK,2022-06-13 00:00:00+00:00,598.72,606.61,587.88,600.1,1226228,566.4366127307,573.9011785952,556.1811128609,567.7422021975,1226228,0.0,1.0
BLK,2022-06-14 00:00:00+00:00,591.23,604.5122,587.26,596.71,750449,559.3504785956,571.9164933898,555.5945436802,564.5349932899,750449,0.0,1.0
BLK,2022-06-15 00:00:00+00:00,599.9,610.71,589.78,598.42,922789,567.5529863327,577.7801038227,557.9786635761,566.1527889335,922789,0.0,1.0
BLK,2022-06-16 00:00:00+00:00,585.77,586.82,575.6,581.31,1005924,554.1848854878,555.1782687777,544.563258765,549.9653717037,1005924,0.0,1.0
BLK,2022-06-17 00:00:00+00:00,582.26,594.85,579.1004,587.43,1436752,550.8641470613,562.7752857476,547.8749148299,555.7553771652,1436752,0.0,1.0
BLK,2022-06-21 00:00:00+00:00,614.54,616.86,595.75,596.75,1130244,581.4035876328,583.5984916639,563.626757139,564.5728364628,1130244,0.0,1.0
BLK,2022-06-22 00:00:00+00:00,609.28,621.925,603.12,605.29,942982,576.4272103897,588.3903834389,570.5993617553,572.6523538879,942982,0.0,1.0
BLK,2022-06-23 00:00:00+00:00,624.71,628.69,609.33,613.41,849903,591.0252143556,594.7906100642,576.4745143559,580.3345179969,849903,0.0,1.0
BLK,2022-06-24 00:00:00+00:00,647.78,648.34,632.1701,632.44,1013796,612.8512643551,613.3810687764,598.0830607189,598.3384075284,1013796,0.0,1.0
BLK,2022-06-27 00:00:00+00:00,636.92,652.75,633.86,650.0,637294,602.5768428989,617.5532785942,599.6818401681,614.9515604538,637294,0.0,1.0
BLK,2022-06-28 00:00:00+00:00,629.12,648.0,626.495,642.4,518444,595.1974241734,613.0594018063,592.7139659485,607.7613575932,518444,0.0,1.0
BLK,2022-06-29 00:00:00+00:00,617.96,629.71,613.79,627.61,535245,584.6391789201,595.7556109744,580.6940281399,593.7688443945,535245,0.0,1.0
BLK,2022-06-30 00:00:00+00:00,609.04,615.84,596.32,606.86,721811,576.200151352,582.6334907537,564.1660223536,574.1376984262,721811,0.0,1.0
BLK,2022-07-01 00:00:00+00:00,616.7,619.27,605.978,607.25,502755,583.4471189721,585.8785428342,573.3032564626,574.5066693625,502755,0.0,1.0
BLK,2022-07-05 00:00:00+00:00,620.72,621.18,597.5001,604.97,572841,587.2503578537,587.6855543426,565.2824905636,572.3496085043,572841,0.0,1.0
BLK,2022-07-06 00:00:00+00:00,614.74,624.34,609.94,622.55,512795,581.5928034975,590.6751650058,577.0516227434,588.9816830162,512795,0.0,1.0
BLK,2022-07-07 00:00:00+00:00,623.7,626.85,618.125,619.21,507942,590.0696742386,593.0498241085,584.7952820085,585.8217780748,507942,0.0,1.0
BLK,2022-07-08 00:00:00+00:00,619.56,623.45,612.87,618.83,347056,586.1529058381,589.8331544076,579.8236351621,585.4622679318,347056,0.0,1.0
BLK,2022-07-11 00:00:00+00:00,605.0,613.885,603.73,612.04,460261,572.377990884,580.7839056757,571.1764701428,579.0383893233,460261,0.0,1.0
BLK,2022-07-12 00:00:00+00:00,603.29,616.4306,600.75,602.0,499690,570.7601952403,583.1922452023,568.3571537579,569.5397529126,499690,0.0,1.0
BLK,2022-07-13 00:00:00+00:00,596.38,600.055,583.25,595.0,601624,564.222787113,567.6996286279,551.8007655919,562.9171976462,601624,0.0,1.0
BLK,2022-07-14 00:00:00+00:00,588.63,591.215,580.23,584.88,1136578,556.8906723538,559.3362874057,548.9436060341,553.3428748896,1136578,0.0,1.0
BLK,2022-07-15 00:00:00+00:00,600.37,603.805,585.51,594.99,1052963,567.9976436149,571.2474260921,553.9389048636,562.907736853,1052963,0.0,1.0
BLK,2022-07-18 00:00:00+00:00,597.53,613.3662,594.55,605.46,830977,565.3107783354,580.2930797225,562.4914619505,572.8131873729,830977,0.0,1.0
BLK,2022-07-19 00:00:00+00:00,628.34,629.65,606.45,608.32,922728,594.4594823009,595.698846215,573.7498059034,575.5189742389,922728,0.0,1.0
BLK,2022-07-20 00:00:00+00:00,634.73,639.3,626.49,628.97,671517,600.5049291798,604.8285116895,592.7092355519,595.0555122749,671517,0.0,1.0
BLK,2022-07-21 00:00:00+00:00,639.31,642.47,630.768,634.24,722029,604.8379724827,607.8275831458,596.756562899,600.0413503112,722029,0.0,1.0
BLK,2022-07-22 00:00:00+00:00,633.64,645.1308,627.475,641.44,512581,599.4737027169,610.3449110105,593.6411236858,606.8531214423,512581,0.0,1.0
BLK,2022-07-25 00:00:00+00:00,636.15,639.28,629.205,636.72,472083,601.8483618196,604.809590103,595.2778409159,602.3876270341,472083,0.0,1.0
BLK,2022-07-26 00:00:00+00:00,622.94,634.13,620.28,634.13,498510,589.3506539525,599.9372815855,586.8340829512,599.9372815855,498510,0.0,1.0
BLK,2022-07-27 00:00:00+00:00,643.32,646.425,625.44,628.81,468646,608.631750571,611.5693268713,591.7158522619,594.9041395831,468646,0.0,1.0
BLK,2022-07-28 00:00:00+00:00,659.98,663.94,638.81,647.63,550853,624.3934321051,628.1399062273,604.3649328208,612.7093524565,550853,0.0,1.0
BLK,2022-07-29 00:00:00+00:00,669.18,674.84,660.1981,660.91,894331,633.0973618839,638.4521708564,624.5997720056,625.2732858762,894331,0.0,1.0
BLK,2022-08-01 00:00:00+00:00,671.39,674.8,655.48,661.3,569914,635.1881971894,638.4143276835,620.1360751481,625.6422568125,569914,0.0,1.0
BLK,2022-08-02 00:00:00+00:00,666.16,677.89,662.99,663.78,711614,630.2402023261,641.3377127939,627.2411308697,627.9885335355,711614,0.0,1.0
BLK,2022-08-03 00:00:00+00:00,690.54,691.44,668.93,673.07,901811,653.3056162397,654.1570876311,632.8608420529,636.7776104533,901811,0.0,1.0
BLK,2022-08-04 00:00:00+00:00,696.01,699.38,691.065,692.49,746322,658.4806701407,661.6689574619,653.8023078847,655.1504709211,746322,0.0,1.0
BLK,2022-08-05 00:00:00+00:00,695.93,700.0,686.29,687.25,549028,658.4049837948,662.2555266426,649.2847791136,650.1930152645,549028,0.0,1.0
BLK,2022-08-08 00:00:00+00:00,696.27,705.31,694.244,700.0,490636,658.7266507649,667.2792078518,656.809894055,662.2555266426,490636,0.0,1.0
BLK,2022-08-09 00:00:00+00:00,696.51,698.57,688.99,695.25,486185,658.9537098026,660.9026332096,651.8391932878,657.7616498547,486185,0.0,1.0
BLK,2022-08-10 00:00:00+00:00,725.21,725.27,710.05,711.11,822279,686.106186395,686.1629511544,671.7636238465,672.7664679297,822279,0.0,1.0
BLK,2022-08-11 00:00:00+00:00,728.65,736.88,727.45,732.11,692405,689.3606992688,697.1469321034,688.2254040802,692.634133729,692405,0.0,1.0
BLK,2022-08-12 00:00:00+00:00,751.83,752.44,728.03,732.5,766238,711.2908179939,711.8679263814,688.774130088,693.0031046653,766238,0.0,1.0
BLK,2022-08-15 00:00:00+00:00,755.82,759.11,743.55,745.21,720501,715.0656744957,718.178275471,703.457281193,705.0277728705,720501,0.0,1.0
BLK,2022-08-16 00:00:00+00:00,757.07,763.665,748.17,749.05,664270,716.2482736505,722.4876667907,707.8281676689,708.6607174738,664270,0.0,1.0
BLK,2022-08-17 00:00:00+00:00,743.22,746.79,734.54,744.47,594206,703.1450750162,706.522578202,694.9331064858,704.3276741709,594206,0.0,1.0
BLK,2022-08-18 00:00:00+00:00,745.22,747.96,734.18,739.88,785579,705.0372336637,707.6294910109,694.5925179292,699.9851700748,785579,0.0,1.0
BLK,2022-08-19 00:00:00+00:00,713.85,737.25,712.31,736.04,774976,675.3587252769,697.4969814532,673.9017631183,696.3522254715,774976,0.0,1.0
BLK,2022-08-22 00:00:00+00:00,695.05,702.1799,692.22,699.09,675636,657.5724339899,664.3178849605,654.8950295036,661.394594458,675636,0.0,1.0
BLK,2022-08-23 00:00:00+00:00,696.97,704.045,692.0,692.58,403519,659.3889062916,666.0824175073,654.6868920524,655.2356180602,403519,0.0,1.0
BLK,2022-08-24 00:00:00+00:00,700.42,704.32,694.01,694.89,385968,662.6528799586,666.3425893213,656.5885114932,657.4210612981,385968,0.0,1.0
BLK,2022-08-25 00:00:00+00:00,710.6,711.89,700.31,703.69,363671,672.2839674746,673.5044098023,662.548811233,665.7465593473,363671,0.0,1.0
BLK,2022-08-26 00:00:00+00:00,676.44,714.27,675.77,713.35,633221,639.9658977745,675.7560785929,639.3320246275,674.885685615,633221,0.0,1.0
BLK,2022-08-29 00:00:00+00:00,675.89,679.6246,670.15,671.95,379336,639.4455541464,642.978781989,634.0150588279,635.7180016107,379336,0.0,1.0
BLK,2022-08-30 00:00:00+00:00,672.72,681.66,668.41,681.05,486413,636.44648269,644.9044318446,632.3688808045,644.3273234571,486413,0.0,1.0
BLK,2022-08-31 00:00:00+00:00,666.39,682.09,665.04,678.65,651350,630.4578005705,645.3112459538,629.1805934834,642.05673308,651350,0.0,1.0
BLK,2022-09-01 00:00:00+00:00,664.85,665.46,650.795,661.21,485355,629.0008384119,629.5779467994,615.7036935162,625.5571096734,485355,0.0,1.0
BLK,2022-09-02 00:00:00+00:00,658.06,679.53,654.0462,677.06,501999,622.5769598035,642.8892828849,618.7795866137,640.5524669552,501999,0.0,1.0
BLK,2022-09-06 00:00:00+00:00,661.63,667.2299,647.91,658.99,656196,630.5713300894,635.9083559065,617.4953833384,628.0552587029,656196,4.88,1.0
BLK,2022-09-07 00:00:00+00:00,674.22,677.15,659.82,664.02,482678,642.5703220423,645.3627800584,628.8462962979,632.84913714,482678,0.0,1.0
BLK,2022-09-08 00:00:00+00:00,691.92,692.43,660.36,668.25,860106,659.4394370198,659.925496265,629.3609472633,636.8805697024,860106,0.0,1.0
BLK,2022-09-09 00:00:00+00:00,695.46,701.24,692.88,695.0,536657,662.8132600154,668.32193146,660.3543720695,662.3748536374,536657,0.0,1.0
BLK,2022-09-12 00:00:00+00:00,696.81,701.8,690.24,697.21,756443,664.0998874289,668.8556435723,657.838300683,664.4811103662,756443,0.0,1.0
BLK,2022-09-13 00:00:00+00:00,644.91,674.37,643.31,674.06,1240133,614.6362113083,642.7132806438,613.111319559,642.4178328674,1240133,0.0,1.0
BLK,2022-09-14 00:00:00+00:00,643.58,655.84,636.755,650.6,831822,613.3686450417,625.0531280713,606.8640286732,620.0591075921,831822,0.0,1.0
BLK,2022-09-15 00:00:00+00:00,632.34,648.97,630.13,641.52,777950,602.6562805023,618.5056241224,600.5500237734,611.4053469143,777950,0.0,1.0
BLK,2022-09-16 00:00:00+00:00,626.74,628.47,615.85,623.83,2693870,597.3191593794,598.9679485835,586.9403649102,594.5457625102,2693870,0.0,1.0
BLK,2022-09-19 00:00:00+00:00,634.73,636.4175,620.82,620.82,566391,604.9340875529,606.5423718198,591.6770599067,591.6770599067,566391,0.0,1.0
BLK,2022-09-20 00:00:00+00:00,622.31,629.69,619.37,626.67,561565,593.0971153483,600.1306785424,590.2951267588,597.2524453654,561565,0.0,1.0
BLK,2022-09-21 00:00:00+00:00,608.09,632.16,607.62,629.34,816615,579.5446399257,602.4847301805,579.0967029743,599.7971084722,816615,0.0,1.0
BLK,2022-09-22 00:00:00+00:00,600.5,607.99,592.57,605.2,850318,572.3109346896,579.4493341914,564.7531899567,576.7903042034,850318,0.0,1.0
BLK,2022-09-23 00:00:00+00:00,591.39,599.24,583.1,593.23,979100,563.6285822915,571.1100824369,555.7277369151,565.3822078033,979100,0.0,1.0
BLK,2022-09-26 00:00:00+00:00,584.65,593.79,582.92,590.0,692625,557.2049757973,565.9159199156,555.5561865933,562.3038325843,692625,0.0,1.0
BLK,2022-09-27 00:00:00+00:00,578.6,595.8552,573.955,593.32,769388,551.4389788699,567.8841739411,547.01202751,565.4679829642,769388,0.0,1.0
BLK,2022-09-28 00:00:00+00:00,585.43,588.83,576.15,582.17,885352,557.9483605251,561.1887554925,549.1039883787,554.8413935857,885352,0.0,1.0
BLK,2022-09-29 00:00:00+00:00,563.92,579.93,559.7,577.47,877430,537.4480970694,552.7065451366,533.4261950804,550.3620240719,877430,0.0,1.0
BLK,2022-09-30 00:00:00+00:00,550.28,567.56,549.56,561.61,851418,524.4483949059,540.9172257992,523.7621936187,535.2465346062,851418,0.0,1.0
BLK,2022-10-03 00:00:00+00:00,572.72,578.43,543.23,555.0,948914,545.835001691,551.2769591216,517.7293406352,528.9468255666,948914,0.0,1.0
BLK,2022-10-04 00:00:00+00:00,591.3,591.34,582.29,583.56,778781,563.5428071306,563.5809294244,554.9557604669,556.166143293,778781,0.0,1.0
BLK,2022-10-05 00:00:00+00:00,583.15,588.24,573.94,581.09,556626,555.7753897822,560.62645166,546.9977316499,553.8120916549,556626,0.0,1.0
BLK,2022-10-06 00:00:00+00:00,571.61,585.0,570.76,580.2,566776,544.7771080398,557.5385458675,543.967009298,552.9638706193,566776,0.0,1.0
BLK,2022-10-07 00:00:00+00:00,550.4,564.83,546.99,564.83,626074,524.5627617871,538.3153792518,521.3128362462,538.3153792518,626074,0.0,1.0
BLK,2022-10-10 00:00:00+00:00,545.54,558.135,541.3347,557.55,512419,519.9309030983,531.934660338,515.9230110523,531.3771217921,512419,0.0,1.0
BLK,2022-10-11 00:00:00+00:00,531.14,542.95,526.94,535.18,932742,506.2068773539,517.462484579,502.2040365118,510.0572290211,932742,0.0,1.0
BLK,2022-10-12 00:00:00+00:00,531.1,538.43,527.0,531.15,797060,506.1687550602,513.154665387,502.2612199524,506.2164079273,797060,0.0,1.0
BLK,2022-10-13 00:00:00+00:00,566.03,566.9,503.1236,505.06,2345266,539.4590480639,540.2882079526,479.5056415993,481.351141839,2345266,0.0,1.0
BLK,2022-10-14 00:00:00+00:00,550.95,582.68,547.5901,567.25,1276493,525.0869433259,555.3274528309,521.884765958,540.6217780228,1276493,0.0,1.0
BLK,2022-10-17 00:00:00+00:00,569.25,574.73,566.0,566.0,890894,542.5278927095,547.7506469511,539.4304563436,539.4304563436,890894,0.0,1.0
BLK,2022-10-18 00:00:00+00:00,581.06,590.25,573.175,590.0,800695,553.7834999346,562.5420969201,546.2686427822,562.3038325843,800695,0.0,1.0
BLK,2022-10-19 00:00:00+00:00,577.9,588.09,573.4738,581.73,815395,550.7718387296,560.4834930584,546.5534163164,554.4220483547,815395,0.0,1.0
BLK,2022-10-20 00:00:00+00:00,572.36,590.74,569.275,580.37,820911,545.4919010473,563.0090950184,542.5517191431,553.1258903677,820911,0.0,1.0
BLK,2022-10-21 00:00:00+00:00,597.26,598.44,570.94,573.77,830871,569.2230288971,570.3476365623,544.1385596198,546.8357119015,830871,0.0,1.0
BLK,2022-10-24 00:00:00+00:00,611.44,615.0,602.75,605.81,948869,582.737382026,586.1302661683,574.4553137122,577.3716691828,948869,0.0,1.0
BLK,2022-10-25 00:00:00+00:00,635.94,636.35,610.0,610.0,956005,606.0872869384,606.4780404492,581.3649794515,581.3649794515,956005,0.0,1.0
BLK,2022-10-26 00:00:00+00:00,637.8,641.645,634.03,635.0,1069400,607.859973597,611.5244790823,604.2669474126,605.1914130356,1069400,0.0,1.0
BLK,2022-10-27 00:00:00+00:00,648.98,657.23,641.8702,643.63,943694,618.5151546958,626.3778777786,611.739107596,613.4162979088,943694,0.0,1.0
BLK,2022-10-28 00:00:00+00:00,663.75,664.985,645.54,648.8,862706,632.5918116573,633.7688374764,615.2366374347,618.343604374,862706,0.0,1.0
BLK,2022-10-31 00:00:00+00:00,645.91,662.64,645.22,658.01,1037448,615.5892686517,631.5339180062,614.9316590848,627.1212625064,1037448,0.0,1.0
BLK,2022-11-01 00:00:00+00:00,652.0,658.14,648.51,656.74,771071,621.3933878728,627.245159961,618.0672177444,625.9108796803,771071,0.0,1.0
BLK,2022-11-02 00:00:00+00:00,638.81,663.22,637.9,650.49,1061568,608.8225615138,632.0866912653,607.9552793314,619.9542712843,1061568,0.0,1.0
BLK,2022-11-03 00:00:00+00:00,633.81,638.615,622.98,626.44,717160,604.057274797,608.6367153319,593.7356637684,597.0332421764,717160,0.0,1.0
BLK,2022-11-04 00:00:00+00:00,656.15,660.39,642.68,646.07,707419,625.3485758477,629.3895389836,612.5108934326,615.7417578266,707419,0.0,1.0
BLK,2022-11-07 00:00:00+00:00,676.3,678.57,655.545,660.25,798649,644.5526813165,646.7161214859,624.771976155,629.2561109555,798649,0.0,1.0
BLK,2022-11-08 00:00:00+00:00,686.33,691.4,674.81,678.01,1084335,654.1118464704,658.9438472013,643.1326258749,646.1824093737,1084335,0.0,1.0
BLK,2022-11-09 00:00:00+00:00,669.62,682.8324,667.06,677.37,539315,638.1862582628,650.7784331063,635.7464314638,645.5724526739,539315,0.0,1.0
BLK,2022-11-10 00:00:00+00:00,759.81,762.22,700.135,700.72,1795723,724.1425000608,726.4393682583,667.2688030956,667.8263416414,1795723,0.0,1.0
BLK,2022-11-11 00:00:00+00:00,774.75,785.65,748.0,748.0,1278593,738.3811767706,748.7695018133,712.8868928357,712.8868928357,1278593,0.0,1.0
BLK,2022-11-14 00:00:00+00:00,741.15,762.92,722.81,760.0,1183024,706.3584500336,727.1065083986,688.8793783563,724.323580956,1183024,0.0,1.0
BLK,2022-11-15 00:00:00+00:00,740.31,759.95,732.3,757.06,851386,705.5578818652,724.2759280888,697.9238925448,721.5215923665,851386,0.0,1.0
BLK,2022-11-16 00:00:00+00:00,727.03,733.0,720.13,733.0,806467,692.9012803453,698.5910326852,686.3251846761,698.5910326852,806467,0.0,1.0
BLK,2022-11-17 00:00:00+00:00,721.31,721.5,710.19,715.31,781560,687.4497923413,687.6308732365,676.8517946831,681.7314482811,781560,0.0,1.0
BLK,2022-11-18 00:00:00+00:00,720.61,730.65,718.99,730.23,626804,686.7826522009,696.3513479283,685.2386993047,695.9510638441,626804,0.0,1.0
BLK,2022-11-21 00:00:00+00:00,723.7,728.5,715.48,716.58,656894,689.7275993919,694.3022746401,681.8934680295,682.9418311072,656894,0.0,1.0
BLK,2022-11-22 00:00:00+00:00,733.45,737.03,726.1,727.19,605717,699.0199084897,702.431853779,692.014937016,693.0537695203,605717,0.0,1.0
BLK,2022-11-23 00:00:00+00:00,736.32,741.0,729.26,731.48,489127,701.7551830652,706.2154914321,695.026598221,697.1423855233,489127,0.0,1.0
BLK,2022-11-25 00:00:00+00:00,737.78,739.85,727.65,734.46,301551,703.1466467865,705.1194754872,693.4921758982,699.9824964065,301551,0.0,1.0
BLK,2022-11-28 00:00:00+00:00,721.17,736.3,719.4441,728.0,480134,687.3163643132,701.7361219183,685.6714826443,693.8257459684,480134,0.0,1.0
BLK,2022-11-29 00:00:00+00:00,714.0,724.77,711.55,722.46,698423,680.4829431613,690.7473707493,678.1479526701,688.5458082862,698423,0.0,1.0
BLK,2022-11-30 00:00:00+00:00,716.0,717.785,693.29,714.0,2756975,682.389057848,684.0902652059,660.7451255803,680.4829431613,2756975,0.0,1.0
BLK,2022-12-01 00:00:00+00:00,722.18,725.0,711.2001,718.85,1104068,688.27895223,690.9665739383,677.8144779056,685.1052712766,1104068,0.0,1.0
BLK,2022-12-02 00:00:00+00:00,712.98,713.44,699.695,706.27,1142864,679.5108246711,679.949231049,666.8494578645,673.1158098971,1142864,0.0,1.0
BLK,2022-12-05 00:00:00+00:00,712.76,714.17,698.75,709.0,1100527,679.3011520555,680.6449629097,665.948818675,675.7176564445,1100527,0.0,1.0
BLK,2022-12-06 00:00:00+00:00,710.29,712.33,700.05,707.19,840972,681.598020253,683.5556149838,671.7716623888,678.6232439465,840972,4.88,1.0
BLK,2022-12-07 00:00:00+00:00,709.16,721.66,704.7001,707.24,877775,680.513666309,692.5087320613,676.2339228092,678.6712242095,877775,0.0,1.0
BLK,2022-12-08 00:00:00+00:00,703.44,714.98,701.16,710.0,625898,675.0247242208,686.0985689233,672.8368242276,681.3197347276,625898,0.0,1.0
BLK,2022-12-09 00:00:00+00:00,706.95,714.035,700.0,700.42,549214,678.392938684,685.1917419524,671.7236821258,672.1267163351,549214,0.0,1.0
BLK,2022-12-12 00:00:00+00:00,709.23,711.15,702.025,705.67,701326,680.5808386772,682.4232807768,673.6668827777,677.164643951,701326,0.0,1.0
BLK,2022-12-13 00:00:00+00:00,724.15,743.17,716.6401,738.66,949920,694.8981491591,713.1498412077,687.6916096157,708.8220214843,949920,0.0,1.0
BLK,2022-12-14 00:00:00+00:00,711.52,725.605,704.38,718.95,549175,682.7783347231,696.2943748127,675.9267531654,689.9082018062,549175,0.0,1.0
BLK,2022-12-15 00:00:00+00:00,698.18,702.95,692.83,699.59,566530,669.9772005523,674.5545176433,664.8433124103,671.3302439691,566530,0.0,1.0
BLK,2022-12-16 00:00:00+00:00,700.22,703.64,683.915,690.02,1697058,671.934795283,675.2166452728,656.2884315158,662.1468216292,1697058,0.0,1.0
BLK,2022-12-19 00:00:00+00:00,692.47,701.0,687.12,699.44,606874,664.4978545166,672.683287386,659.3639663747,671.1863031801,606874,0.0,1.0
BLK,2022-12-20 00:00:00+00:00,691.56,695.39,687.58,691.0,590101,663.6246137299,667.2999018764,659.8053847944,663.0872347842,590101,0.0,1.0
BLK,2022-12-21 00:00:00+00:00,712.94,716.12,699.4012,702.46,652188,684.1409741925,687.1925189199,671.149070496,674.0843110658,652188,0.0,1.0
BLK,2022-12-22 00:00:00+00:00,703.33,707.365,688.22,702.64,623206,674.9191676422,678.791174867,660.4195321609,674.2570400127,623206,0.0,1.0
BLK,2022-12-23 00:00:00+00:00,703.94,710.095,700.2,708.77,363177,675.5045268509,681.4108972273,671.9156031778,680.1394202576,363177,0.0,1.0
BLK,2022-12-27 00:00:00+00:00,703.26,707.6,700.5,704.57,325234,674.851995274,679.0166821032,672.2034847559,676.1090781648,325234,0.0,1.0
BLK,2022-12-28 00:00:00+00:00,700.33,711.81,700.29,704.0,457737,672.0403518616,683.0566202485,672.0019676512,675.5621031665,457737,0.0,1.0
BLK,2022-12-29 00:00:00+00:00,716.15,720.94,704.51,706.64,395312,687.2213070777,691.817816274,676.0515018492,678.0954610534,395312,0.0,1.0
BLK,2022-12-30 00:00:00+00:00,708.63,712.91,698.36,708.29,413042,680.0050755211,684.1121860347,670.1499294991,679.6788097327,413042,0.0,1.0
BLK,2023-01-03 00:00:00+00:00,712.04,723.5404,703.77,720.0,540821,683.2773294584,694.3131737925,675.3413939567,690.9157873294,540821,0.0,1.0
BLK,2023-01-04 00:00:00+00:00,721.9,727.48,713.4,719.65,710190,692.7390373237,698.0936346755,684.5823926122,690.5799254883,710190,0.0,1.0
BLK,2023-01-05 00:00:00+00:00,701.24,717.168,701.21,713.03,686683,672.9135926484,688.1981852326,672.8848044906,684.2273386659,686683,0.0,1.0
BLK,2023-01-06 00:00:00+00:00,738.0,738.56,710.47,713.42,1215691,708.1886820126,708.7260609583,681.7707491999,684.6015847174,1215691,0.0,1.0
BLK,2023-01-09 00:00:00+00:00,752.99,762.81,741.75,742.21,1102835,722.5731648627,731.9964885177,711.7872017383,712.228620158,1102835,0.0,1.0
BLK,2023-01-10 00:00:00+00:00,757.28,757.74,744.3789,749.63,758966,726.6898714289,727.1312898486,714.3099080068,719.3488911885,758966,0.0,1.0
BLK,2023-01-11 00:00:00+00:00,755.92,763.75,748.16,758.0,788213,725.384808275,732.8985174622,717.938271456,727.3807872162,788213,0.0,1.0
BLK,2023-01-12 00:00:00+00:00,753.96,763.16,741.15,763.16,938767,723.5039819651,732.3323503587,711.2114385822,732.3323503587,938767,0.0,1.0
BLK,2023-01-13 00:00:00+00:00,753.99,758.49,735.08,746.63,984180,723.5327701229,727.8509937937,705.3866346529,716.470075408,984180,0.0,1.0
BLK,2023-01-17 00:00:00+00:00,749.73,752.105,735.1,750.18,823832,719.4448517145,721.7239142075,705.4058267581,719.8766740816,823832,0.0,1.0
BLK,2023-01-18 00:00:00+00:00,747.36,763.06,746.38,750.99,728805,717.1705872479,732.2363898327,716.2301740929,720.6539543424,728805,0.0,1.0
BLK,2023-01-19 00:00:00+00:00,729.87,741.56,729.62,737.81,650756,700.3870912474,711.6048767389,700.1471899323,708.0063570132,650756,0.0,1.0
BLK,2023-01-20 00:00:00+00:00,741.71,742.68,731.04,734.77,724332,711.7488175279,712.6796346303,701.5098294018,705.0891570222,724332,0.0,1.0
